"row_id","period","customer_asv","customer","mtr_nsi_code","mtr_nsi_name","contract","currency","forecast","country","region","market","client_id","client_name"
"1032418","2026-08-01 00:00:00","26820","ООО ""ПРОМЫШЛЕННАЯ УПАКОВКА ШАХТЫ""","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","173.04","Russian Federation","The Rostov Area","Россия","CL-10181","Клиент 181"
"1032431","2026-08-01 00:00:00","12598","ООО ""БИАКСПЛЕН""","1062976","Полипропилен, марка SIBEX PP H031 BF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","976","Russian Federation","The Nizhniy Novgorod","Россия","CL-10038","Клиент 038"
"1032475","2026-08-01 00:00:00","59805","ООО ""ПОЛИПАК""","226154","Полипропилен, марка SIBEX PP H032 TF/2 ТУ 2211-002-14596232-2016","Formula","RUB","106.25","Russian Federation","Stavropol Territory","Россия","CL-10359","Клиент 359"
"1032524","2026-08-01 00:00:00","312279","CHEMICAL TRADING VIETNAM COMPANY LIMITED","226847","Полипропилен, марка PP H040 GP/3, ТУ 2211-006-93911504-2015","Spot","USD","50","Vietnam","Hanoi","Вьетнам","CL-10269","Клиент 269"
"1032555","2026-08-01 00:00:00","77019","ООО ""ВАЛФ-РУС""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","1575","Russian Federation","The Vladimir Area","Россия","CL-10382","Клиент 382"
"1032566","2026-08-01 00:00:00","66829","ОАО ""СветлогорскХимволокно""","159852","Полипропилен, марка SIBEX PP H270 FF/1 ТУ 2211-112-70353562-2015","Formula","RUB","742.5","Belarus","Minskaya oblast","Belarus","CL-10367","Клиент 367"
"1032613","2026-08-01 00:00:00","302837","ZHEJIANG HENGMU TRADE CO., LTD","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","USD","396","China","Beijing","Китай","CL-10256","Клиент 256"
"1032666","2026-08-01 00:00:00","26821","ООО ""ПРОМУПАК ДЕДОВСК""","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","RUB","242","Russian Federation","The Moscow Area","Россия","CL-10182","Клиент 182"
"1032679","2026-08-01 00:00:00","68721","QINGDAO PULIN PACKAGING PRODUCTS CO., LTD.","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","USD","99","China","Beijing","Китай","CL-10372","Клиент 372"
"1032713","2026-08-01 00:00:00","12005","ООО ""РТП""","189539","Полипропилен, марка PP H030 GP/1 ТУ 2211-112-70353562-2015","Formula","RUB","176","Russian Federation","The Novosibirsk Area","Россия","CL-10025","Клиент 025"
"1032725","2026-08-01 00:00:00","270047","ООО ""БЭГ-ЛАЙН""","1005969","Полиэтилен, марка HD 10500 FE ТУ 20.16.10-006-81060768-2018","Formula","RUB","67.5","Russian Federation","The Leningrad Area","Россия","CL-10185","Клиент 185"
"1032751","2026-08-01 00:00:00","17763","ООО ""АВГОЛ""","802014","Полипропилен, марка PP H 450 GP/2 ТУ 2211-001-14596232-2012","Formula","RUB","148.75","Russian Federation","The Tula Area","Россия","CL-10139","Клиент 139"
"1032831","2026-08-01 00:00:00","240228","TURAN PLASTIK SANAYI VE TICARET ANONIM SIRKETI","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","USD","347","Turkey","Ankara","Турция","CL-10161","Клиент 161"
"1032843","2026-08-01 00:00:00","59805","ООО ""ПОЛИПАК""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","135","Russian Federation","Stavropol Territory","Россия","CL-10359","Клиент 359"
"1032875","2026-08-01 00:00:00","57071","ООО ""ИКАПЛАСТ""","1062971","Полипропилен, марка SIBEX PP I003 EX/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","810","Russian Federation","The Leningrad Area","Россия","CL-10355","Клиент 355"
"1032915","2026-08-01 00:00:00","12657","ООО ""ПЛАНЕТА-ЦЕНТР""","1005972","Полиэтилен, марка HD 03580 SB ТУ 20.16.10-006-81060768-2018","Formula","RUB","88","Russian Federation","The Omsk Area","Россия","CL-10039","Клиент 039"
"1032919","2026-08-01 00:00:00","13366","АО ""ГОТЭК-ПОЛИПАК""","176320","Полиэтилен, марка PE LD03210 FE ТУ 20.16.10-111-70353562-2016","Formula","RUB","111.76","Russian Federation","The Kursk Area","Россия","CL-10053","Клиент 053"
"1032990","2026-08-01 00:00:00","316782","ООО АМУР-УПАК","1005995","Полиэтилен, марка HD 80520 FE ТУ 20.16.10-006-81060768-2018","Spot","RUB","45","Russian Federation","Khabarovsk Territory","Россия","CL-10274","Клиент 274"
"1033021","2026-08-01 00:00:00","136502","ООО НПО ""ПРО АКВА""","1062983","Полипропилен, марка SIBEX PP R003 EX/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","627.75","Russian Federation","The Moscow Area","Россия","CL-10062","Клиент 062"
"1033043","2026-08-01 00:00:00","48516","АО ""АРТПЛАСТ""","1005969","Полиэтилен, марка HD 10500 FE ТУ 20.16.10-006-81060768-2018","Formula","RUB","135","Russian Federation","The Moscow Area","Россия","CL-10341","Клиент 341"
"1033075","2026-08-01 00:00:00","17488","ООО ""ПОЛИТЭК ПАЙП""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","168.75","Russian Federation","The Tula Area","Россия","CL-10136","Клиент 136"
"1033093","2026-08-01 00:00:00","81148","Jiangsu Shukang Packing Material Co., Ltd","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","USD","297","China","Beijing","Китай","CL-10386","Клиент 386"
"1033203","2026-08-01 00:00:00","125928","ООО ""ВОТЕРФОЛЛ ПРО""","226827","Полипропилен, марка SIBEX PP H031 BF/3, ТУ 2211-006-93911504-2015","Formula","RUB","858","Russian Federation","The Rostov Area","Россия","CL-10037","Клиент 037"
"1033229","2026-08-01 00:00:00","12005","ООО ""РТП""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","90","Russian Federation","The Novosibirsk Area","Россия","CL-10025","Клиент 025"
"1033243","2026-08-01 00:00:00","12005","ООО ""РТП""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","135","Russian Federation","Krasnodar Territory","Россия","CL-10025","Клиент 025"
"1033269","2026-08-01 00:00:00","84069","ООО ПК ""АГРО-ИНДУСТРИЯ""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","96.408","Russian Federation","Altay Territory","Россия","CL-10389","Клиент 389"
"1033294","2026-08-01 00:00:00","26821","ООО ""ПРОМУПАК ДЕДОВСК""","226814","Полипропилен, марка PP H030 GP/3, ТУ 2211-006-93911504-2015","Formula","RUB","266.976","Russian Federation","The Moscow Area","Россия","CL-10182","Клиент 182"
"1033352","2026-08-01 00:00:00","12005","ООО ""РТП""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","585","Russian Federation","The Moscow Area","Россия","CL-10025","Клиент 025"
"1033362","2026-08-01 00:00:00","125928","ООО ""ВОТЕРФОЛЛ ПРО""","1062976","Полипропилен, марка SIBEX PP H031 BF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","2678","Russian Federation","The Rostov Area","Россия","CL-10037","Клиент 037"
"1033371","2026-08-01 00:00:00","103623","ООО ""СЛТ АКВА""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","391","Russian Federation","The Samara Area","Россия","CL-10004","Клиент 004"
"1033381","2026-08-01 00:00:00","26820","ООО ""ПРОМЫШЛЕННАЯ УПАКОВКА ШАХТЫ""","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","RUB","242","Russian Federation","The Rostov Area","Россия","CL-10181","Клиент 181"
"1033446","2026-08-01 00:00:00","238987","ООО ""РГК""","1062971","Полипропилен, марка SIBEX PP I003 EX/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","110","Russian Federation","Tatarstan Republic","Россия","CL-10160","Клиент 160"
"1033455","2026-08-01 00:00:00","32619","ООО ""ПЛАСТИК""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","619.4","Russian Federation","The Orenburg Area","Россия","CL-10284","Клиент 284"
"1033510","2026-08-01 00:00:00","26821","ООО ""ПРОМУПАК ДЕДОВСК""","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","556.2","Russian Federation","The Moscow Area","Россия","CL-10182","Клиент 182"
"1033558","2026-08-01 00:00:00","313709","ARCPLAST PLASTIK SANAYI ANONIM SIRKETI","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","USD","167","Turkey","Ankara","Турция","CL-10270","Клиент 270"
"1033573","2026-08-01 00:00:00","66829","ОАО ""СветлогорскХимволокно""","1062985","Полипропилен, марка SIBEX PP H270 FF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","202.5","Belarus","Minskaya oblast","Belarus","CL-10367","Клиент 367"
"1033604","2026-08-01 00:00:00","66829","ОАО ""СветлогорскХимволокно""","226834","Полипропилен, марка SIBEX PP H033 FF/3, ТУ 2211-006-93911504-2015","Formula","RUB","292.5","Belarus","Minskaya oblast","Belarus","CL-10367","Клиент 367"
"1033619","2026-08-01 00:00:00","298963","ИП СОН ХИ СУК","1005969","Полиэтилен, марка HD 10500 FE ТУ 20.16.10-006-81060768-2018","Spot","RUB","22.5","Russian Federation","Primorye Territory","Россия","CL-10248","Клиент 248"
"1033621","2026-08-01 00:00:00","17357","ООО ""ИСРАТЭК С""","1062976","Полипропилен, марка SIBEX PP H031 BF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","1386","Russian Federation","The Moscow Area","Россия","CL-10134","Клиент 134"
"1033636","2026-08-01 00:00:00","312279","CHEMICAL TRADING VIETNAM COMPANY LIMITED","226917","Полипропилен, марка PP H120 GP/3, ТУ 2211-006-93911504-2015","Spot","USD","200","Vietnam","Hanoi","Вьетнам","CL-10269","Клиент 269"
"1033637","2026-08-01 00:00:00","17543","ООО ""ПК КОНТУР""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","18","Russian Federation","The Sverdlovsk Area","Россия","CL-10137","Клиент 137"
"1033693","2026-08-01 00:00:00","316224","ООО ""ДКУ""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","44","Russian Federation","The Kemerovo Area","RF + CIS","CL-10273","Клиент 273"
"1033755","2026-08-01 00:00:00","286901","ООО ""СИТИ БУНКЕР""","1046019","Смола пиролизная тяжелая ТУ 20.59.59-015-81060768-2019","Formula","RUB","1040","Russian Federation","The Leningrad Area","RF + CIS","CL-10211","Клиент 211"
"1033847","2026-08-01 00:00:00","52465","ООО ""ЛАБ ИНДАСТРИЗ""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","286","Russian Federation","Perm Territory","RF + CIS","CL-10348","Клиент 348"
"1033901","2026-08-01 00:00:00","275092","АО ""ПОЗИС""","1182355","АБС-пластик, марка ABS 2332 ТУ 2214-159-05766801-2011","Formula","RUB","22","Russian Federation","Tatarstan Republic","RF + CIS","CL-10198","Клиент 198"
"1033914","2026-08-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","44","Russian Federation","Krasnoyarsk Territor","RF + CIS","CL-10096","Клиент 096"
"1033975","2026-08-01 00:00:00","123853","ОАО ""Беларуськалий""","1362152","Полиэфир простой ПЭГ-400 ТУ 20.16.40-255-05766801-2022","Formula","RUB","40","Belarus","Minskaya oblast","RF + CIS","CL-10034","Клиент 034"
"1033986","2026-08-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","520","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10209","Клиент 209"
"1034005","2026-08-01 00:00:00","296820","ООО ""ФОРМАПЛАСТ-К""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","22","Russian Federation","The Moscow Area","RF + CIS","CL-10235","Клиент 235"
"1034006","2026-08-01 00:00:00","52912","ООО ""ЭРА""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","154","Russian Federation","The Ryazan Area","RF + CIS","CL-10349","Клиент 349"
"1034009","2026-08-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","132","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034017","2026-08-01 00:00:00","230710","ООО ""АГРЫЗНЕФТЕПРОДУКТ""","1184726","Смола фенольная ТУ 2424-214-00203335-2013","Formula","RUB","54","Russian Federation","Tatarstan Republic","RF + CIS","CL-10153","Клиент 153"
"1034046","2026-08-01 00:00:00","9999","АО ""ПЕТРУС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","25","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10399","Клиент 399"
"1034066","2026-08-01 00:00:00","297437","ООО ""МЕЗОН""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","66","Russian Federation","The Novosibirsk Area","RF + CIS","CL-10240","Клиент 240"
"1034068","2026-08-01 00:00:00","235418","РИОНА СИЭМЖИ ООО","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","154","Belarus","Brestskaya oblast","RF + CIS","CL-10157","Клиент 157"
"1034078","2026-08-01 00:00:00","50632","ООО ""САФПЛАСТ""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","21","Russian Federation","Tatarstan Republic","RF + CIS","CL-10345","Клиент 345"
"1034150","2026-08-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","100","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034179","2026-08-01 00:00:00","155424","ООО ""СИНТЕЗ ОКА-ПОЛИУРЕТАН""","213299","Пропилена окись техническая, сорт высший, ГОСТ 23001-88","Formula","RUB","245","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10095","Клиент 095"
"1034187","2026-08-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1197228","Полистирол, марка 585 ТУ 20.16.20-224-05766801-2020 цил.гр","Formula","RUB","44","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034200","2026-08-01 00:00:00","3302","ООО ПРЕДПРИЯТИЕ ""ПОЛИХИМ-ВОРОНЕЖ""","214209","Ацетон технический, сорт высший, ГОСТ 2768-84","Formula","RUB","55","Russian Federation","Tatarstan Republic","RF + CIS","CL-10287","Клиент 287"
"1034211","2026-08-01 00:00:00","67444","ООО ""ОНИКС""","1182568","Полистирол, марка 525M ТУ 20.16.20-224-05766801-2020","Formula","RUB","300","Russian Federation","Tatarstan Republic","RF + CIS","CL-10369","Клиент 369"
"1034213","2026-08-01 00:00:00","67444","ООО ""ОНИКС""","1197227","Полистирол, марка 585 ТУ 20.16.20-224-05766801-2020 сфер.гр","Formula","RUB","500","Russian Federation","Tatarstan Republic","RF + CIS","CL-10369","Клиент 369"
